nm_item,nm_product
FILE FGO PARMEG T SAB SADIA 500G,OUTRO CONGELADO
ALLEGRA PEDIATRICO  C/150ML SANOFI,OUTRO FARMA
SAB SENADOR SEDUCTION 130G,SABONETE
VINHO URU SOLAR D PAS TANNAT TT 750ML,VINHO IMPORTADO
SEDAVAN INFANTIL 3.0MG XP FR 100ML DIVCO,OUTRO FARMA
DECONGEX PLUS 12 15MG C4 COMPR. ACHE,OUTRO FARMA
PILHA ALCALINA AAA C2 RAYOVAC,PILHA
FEIJAO PRETO SOROCABA T1 1KG,FEIJAO
HAMB MISTO PERDIGAO 672G,HAMBURGUER CONGELADO
HAMB FGO SADIA 672G,HAMBURGUER CONGELADO
SORV TRAD COCO COOP 2L,SORVETE
LING CALAB SEARA,LINGUICA
CARGA MACH3 GILLETTE C2,APARELHO DE BARBEAR E DEPILATORIO
LUVA LIMPPANO LATEX DESC M C10,LUVAS DE BORRACHA
CHA CAMOMILA COOP SL 10G,CHA POR INFUSAO
SALMAO INT ESVIC C/ CABECA B PEIXE,PEIXE
ALECRIM MESTRE CUCA 6G,ALECRIM
CONTRA FILE PORCIONADO,CARNE BOVINA
ERVA DOCE COOP 45G,OUTRO CONDIMENTO
OVO BCO EXTRA TONON C20,OVO
EPITEGEL 50MG/G GEL OFTALMICO 10G BL,OUTRO FARMA
OLEO GIRASSOL MAZOLA 900ML,OLEO VEGETAL
MINI PAO FRANCES B BREAD 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
TEMP E SABOR CARNE MAGGI 50G,TEMPERO PRONTO
MIOSAN 10MG C/10 COMPRIMIDOS APSEN,OUTRO FARMA
GLIFAGE XR 500MG C/30 COMPRIMIDOS MERCK,OUTRO FARMA
FUBA CAMPO BELO 500G,FUBA
FAROFA TEMP CAMPO BELO 500G,FAROFA PRONTA
PEPSAMAR C/10 COMPR.  HOSP SANOFI,OUTRO FARMA
ALVEJ S CLORO LIQ VANISH RF 500ML,ALVEJANTE
ESPARADRAPO IMPER 1.2CM X4.5M CREMER,ESPARADRAPO
ALIM GATO WHISKAS CASTRADOS CARNE 1KG,ALIMENTO PET
SINTOCALMY 300MG C/20 COMPRIMIDOS ACHE,OUTRO FARMA
CERV BAVARIA PILSEN LT 473ML,CERVEJA
COQ DUELO COCO 500ML,BEBIDA MISTA
CREME DE LEITE LIDER TP 200G,CREME DE LEITE
FILTRO PAPEL 102 3 CORACOES C30,COADOR
PAPEL HIG FD ELITE DUALETTE L16P15 30M,PAPEL HIGIENICO
SAB GLIC ANN BOW JASMIN 90G,SABONETE
CR DENT COLGATE BRANQ PRO ALIVIO 50G,CREME DENTAL
SUPLE ALIM HILINE YAKULT 100ML,SUPLEMENTO ALIMENTAR
ADOCANTE PO SUCRAL LINEA 40G,ADOCANTE
FOSFORO GABOARDI C10,FOSFORO
MIOFLEX A C/12 COMPRIMIDOS FARMASA,OUTRO FARMA
AD-MUC POMADA C/10GR BIOLAB,OUTRO FARMA
ABS SEMPRE LIVRE COB SUAVE ADAPT SA C8,ABSORVENTE
CIMEGRIPE C20 CAPSULAS CIMED,OUTRO FARMA
DESOD ROLL GIO BABY ROSA 50ML,DESODORANTE
DESOD ROLL GIO BABY BLUE 50ML,DESODORANTE
G FLUCONAZOL 150MG C/2 CAPS EMS,OUTRO FARMA
ISOTONICO GATORADE TANGERINA 500ML,ISOTONICO
ECOFILM COLIRIO 5ML LATINOFARMA,OUTRO FARMA
GYNOPAC C/02 COMPR 07APLICADORES. FARMOQ,OUTRO FARMA
CHOC MMS MINI 30G,CHOCOLATE
ALHO TRITURADO COOP 1KG,ALHO PROCESSADO
LA ACO COOP C8,PALHA DE ACO
CR DENT SENSODYNE PRO-ESMALTE 50G,CREME DENTAL
AGUA MIN NAT MINALBA 2.5L,AGUA
EUTHYROX 88MG C/50 COMPRIMIDOS MERCK,OUTRO FARMA
EUTHYROX 112MG C/50 COMPRIMIDOS MERCK,OUTRO FARMA
POLPA FRU ABAC HORT EVA 100G,POLPA DE FRUTA CONGELADA
MINI PIZZA BATIE 400G,OUTRO CONGELADO
LIMP BANH PATO ELIM POWER 500ML,MULTIUSO
TO PAPEL BOB C120 FOLHAS,PAPEL TOALHA
GELATINA INCOLOR S SABOR ROYAL 24G,GELATINA
BISC MAIZENA TRIUNFO 375G,BISCOITO
GABANEURIN 300MG C/30 CAPSULAS PSICO SIG,OUTRO FARMA
ENERGIL 200MG GOTAS C/20ML SIGMA PHARMA,OUTRO FARMA
ALIM INF BAN AVEIA NESTLE 120G,ALIMENTO PRONTO DE BEBE
ALIM INF CAR LEG NESTLE 115G,ALIMENTO PRONTO DE BEBE
MAC INST PICANHA NISSIN LAMEN 85G,MACARRAO
VINAG ARROZ  CASTELO  750ML,VINAGRE
VINAG VINHO  TT CLASSICO CASTELO  750ML,VINAGRE
PIPOCA MO BACON CAMPO BELO 100G,PIPOCA PARA MICROONDAS
XAROPE DE GUACO S/ACUCAR C/120ML HERBARI,OUTRO FARMA
CIZAX 5MG C/10 COMPRIMIDOS MANTECORP,OUTRO FARMA
CAFE VAC EXT FORTE 3 CORACOES 250G,CAFE
COCO RAL FLOC DO VALE 100G,DERIVADOS DO COCO SECO
BEPANTOL DERMA SOL HID CORP 50ML,OUTRO FARMA
BEPANTOL DERMA CR HID 20G,OUTRO FARMA
MIST BOLO CANECA CHOC OETKER 70G,PREPARO PARA BOLO
LASANHA 4 QJOS MASSA LEVE 570G,LASANHA CONGELADA
IOG NAT TRAD NESTLE  170G,IOGURTE
LENCO PAPEL SOFTYS C100,LENCO DE PAPEL
G ATORVASTATINA CALCICA 20MG C30CP EMS,OUTRO FARMA
SAB ALMA FLORES 130G,SABONETE
MAC CAS TALHARIM 1 RENATA 500G,MACARRAO
SAND CLASSICA HAPPY 25279,CHINELO
FRALDA BABYSEC ULTRA XG C12,FRALDA
LOCAO HID FRUTAS VERMELHAS MONANGE 200ML,CREME CORPORAL
DESOD AERO TRES MARCHAND CLASSIC 150ML,DESODORANTE
DESOD SANIT CX ACOP PATO LIQ MARIN 40G,DESODORANTE
CAFE SOL DESCAF NESCAFE SC 50G,CAFE
DESOD SPRAY ALMA FLORES 90ML,DESODORANTE
LOCAO HID NIVEA SOFT 98G,CREME CORPORAL
LOCAO HID FLOR  LAVANDA MONANGE 200ML,CREME CORPORAL
PROT SOL SUNDOWN FPS50 200ML,PROTETOR SOLAR
TALCO PO TENYS PE BARUEL ORIG 100G,TALCO
BEB LACTEA UVA VDE YODEL 210ML,BEBIDA LACTEA
LEITE LV SEMI DESN PARMALAT 1L,LEITE
CHOC PO 2 FRADES NESTLE 200G,CHOCOLATE EM PO
GRAO BICO M CUCA 500G,GRAO DE BICO
SINVASCOR 20MG C/30 COMPRIMIDOS BALDACCI,OUTRO FARMA
GRAO BICO COOP 500G,GRAO DE BICO
COGUMELO INT DIZA SC 100G,COGUMELO
BUSCOFEM 400MG C/2 CP HOSP BOEHRINGER,OUTRO FARMA
VELA N1 AZ KIREY,VELA
VELA N4 RS KIREY,VELA
VELA N6 RS KIREY,VELA
VELA N8 RS KIREY,VELA
G LEVOTIROXINA SOD 125MCG C30COMP MERCK,OUTRO FARMA
PAXIL CR 25 MG C/30 CP PSICO GSK,OUTRO FARMA
FEIJAO FRADINHO CAMPO BELO 500G,FEIJAO
BISC CRACKER MANT ZABET 400G,BISCOITO
LAVA ROUPA LIQ INF OLA BEBE 1L,LAVA ROUPAS
ETNA C/ 50 CAPSULAS GROSS,OUTRO FARMA
PASTILHA MORG FERRERO TIC TAC 16G,BALA
PRE LAVAGEM RESOLV VANISH WHITE 450ML,LAVA ROUPAS
SHA TRESEMME HIDRATACAO PROFUNDA 400ML,SHAMPOO
SHA CLEAR A CASPA 2X1 L DIA 400ML,SHAMPOO
MOLHO SHOYU CAMPO BELO 150G,MOLHO SHOYU
MOLHO PIM CALABRESA CAMPO BELO 140ML,MOLHO DE PIMENTA
GELATINA ZERO UVA ROYAL 12G,GELATINA
SABAO BARRA YPE GLIC 200G,SABAO EM PEDRA
PIM CALABRESA MARPA 20G,OUTRO CONDIMENTO
ALECRIM MARPA 10G,ALECRIM
LIXA UNHAS TRAD BLISTER C/6 RAFAINI,LIXA
JANUMET 50/850MG C.56 COMPRIMIDOS MSD,OUTRO FARMA
ZART 50MG C/30 COMPRIMIDOS EUROFARMA,OUTRO FARMA
CR DENT COLGATE T ACAO 180G,CREME DENTAL
CAP CAFE MACCHIATO DOLCE GUSTO 194G C16,CAFE
LEITE LV DESNATADO TIROL 1L,LEITE
FILE MERLUZA S PELE B PEIXE 1KG,PEIXE
PLENIGELL COLIRIO 5ML LATINOFARMA,OUTRO FARMA
MIST CAPPUC CLAS 3 CORACOES 400G,CAFE
ARROZ PARBOILIZADO T1 PRATO FINO 5KG,ARROZ
ARROZ INT TIO JOAO 1KG,ARROZ
LEITE CONDENSADO MOCA TP 395G,LEITE CONDENSADO
LUVA ESFREBOM MULTIUSO BETTANIN M,LUVAS DE BORRACHA
LUVA ESFREBOM MULTIUSO BETTANIN G,LUVAS DE BORRACHA
LOCAO HID LAVANDA MONANGE 400ML,CREME CORPORAL
BISC COOKIE BAUN TODDY 60G,BISCOITO
BISC COOKIE BAUN TODDY 150G,BISCOITO
LA ACO LIMPPANO C8,PALHA DE ACO
ENERG DRINK TNT 269ML,ENERGETICO
FORMULA INF APTAMIL AR 400G,FORMULA LACTEA
CAFE DESCAF 3CORACOES RF 50G,CAFE
CURATIVO BEGE C10 CREMER,CURATIVO ADESIVO
BOLSA TERMICA TERMOGEL 700ML,BOLSA TERMICA
LOCAO HID SOFT MILK NIVEA 200ML,CREME CORPORAL
ARROZ T1 EMPORIO SAO JOAO 5KG,ARROZ
LEITE LV ZERO LACTOSE JUSSARA 1L,LEITE
CHOC TALENTO MINI NUTS AVELA GAROTO 25G,CHOCOLATE
GALVUS MET 50 850 MG C/56 COMPR FQM,OUTRO FARMA
REFR SCHWEPPES CITRUS 1.5L,REFRIGERANTE
GRAN CASEIRA S ACUCAR MAE TERR 250G,CEREAL MATINAL
MOLHO TOM PIZZA POMAROLA SC 300G,MOLHO DE TOMATE
DRAMIN B6 GOTAS C/30ML HYPERA,OUTRO FARMA
ZYPRED SOLUCAO OFTALMICA 0.3  C/6ML ALLE,OUTRO FARMA
REFR FANTA LAR 3L,REFRIGERANTE
BANANINHA PARAIBUNA 36G,BANANADA
BOLINHO LIGHT RECH CHOC SUAVIPAN 40G,PADARIA E CONFEITARIA INDUSTRIALIZADO
G IBUPROFENO 100MG GOTA 20ML MEDLEY,OUTRO FARMA
G ACET TRIANCINOLONA 1MG POM 10G EMS,OUTRO FARMA
GARFO REFEICAO EX FORTE BC KIREY C25,TALHER DESCARTAVEL
VENAFLON 450MG 50MG C30 COMPRIMIDOS,OUTRO FARMA
BEB LACTEA UHT ALPINO NESTLE 280ML,BEBIDA LACTEA
FETTUCINE MOLHO BOLONHESA PERDIGAO 350G,OUTRO CONGELADO
PENNE POMODORO MANJ PERDIGAO 350G,OUTRO CONGELADO
CR DENT COLGATE TOT 12 PROF WHITEN 70G,CREME DENTAL
ALLESTRA 0.075 0.020MG C/63 CP ACHE,OUTRO FARMA
FORMULA INF APTAMIL 1 800G,FORMULA LACTEA
BATERIA APAR AUDIT P312 POWERONE,BATERIA
GINKOBA 120MG C/30 COMPRIMIDOS NIKKHO,OUTRO FARMA
VINAG ALCOOL ALHO CASTELO 750M,VINAGRE
ARROZ INT UNCLE BENS 1KG,ARROZ
CR DENT UVA TANDY 50G,CREME DENTAL INFANTIL
COLOR BIOCOLOR HOMEM CASTANHO MEDIO,TINTURA E DESCOLORANTE
PRESERV SENSITIVE JONTEX C6,PRESERVATIVO
ADINOS 0.5MG GEL-CREME C30GR ACHE,OUTRO FARMA
LIXA UNHAS MINI TRAD RAFAINI C20,LIXA
COB CREM SABOR REQ BISN ROSELI 400G,COBERTURA PRONTA
STREPSILS 8.75 MG C/8 PAST RECKIT,OUTRO FARMA
ESCONDIDINHO FGO DES PURE BAT SADIA 600G,OUTRO CONGELADO
QUETROS 100MG C30 CP PSICO ACHE,OUTRO FARMA
QUETROS 25MG C30 CP PSICO ACHE,OUTRO FARMA
CATAFLAM ARTRITES EMULGEL 150G,OUTRO FARMA
VALDA DIET PAST SACHE 12G,PASTILHA PARA PISO
LAVA ROUPA LIQ BRILHANTE 3L,LAVA ROUPAS
INSET LIQ BAYGON AC TOT 360ML,INSETICIDA
PURIF GLADE TQ FRESCOR RF12M 1 50  DES,AROMATIZADOR
SNACK CROC P PERU PULLMAN 40G,APERITIVO
BISC RECH NEGR NESTLE 140G,BISCOITO
DESOD AERO GIO BABY BLUE 150ML,DESODORANTE
SIDRA CERESER FR VERM 660ML,SIDRA
CHOC CHARGE NESTLE 40G,CHOCOLATE
BEB LACTEA MORG MILK MIX 900G,IOGURTE
BEB LACTEA AMEIXA MILK MIX 900G,BEBIDA LACTEA
CEREAL BARRA BAN CHOC ZERO TRIO C 60G,BARRA ALIMENTAR
IOG GREGO TRAD VIGOR 100G,IOGURTE
LASANHA FGO SEARA 600G,LASANHA CONGELADA
AMEND COB MEL YOKI 150G,AMENDOIM
TRAUMEEL S POMADA 50G HEEL,OUTRO FARMA
SIDRA CERESER S ALC MORANGO 660ML,SIDRA
PAO INT QUINOA PANCO 380G,PADARIA E CONFEITARIA INDUSTRIALIZADO
CERV BLACK PRINCESS GOLD LN 355ML,CERVEJA
AGUA MIN NAT CRYSTAL 1.5L,AGUA
AGUA MIN NAT CRYSTAL 500ML,AGUA
AGUA MIN GAS CRYSTAL 500ML,AGUA
GIN ROCKS 1L,GIN
SALG ORG CEBOLOKO MAE TERRA 45G,APERITIVO
AGUA MIN NAT PERSONALITE ACQUISSIMA 510M,AGUA
ULTRAPROCT LDO CREME C/30G MOKSHA8,OUTRO FARMA
SAB LIQ CRYSAL ERVA DOCE 400ML,SABONETE
CR TRAT ELSEVE REPAR TOT 5 300G,TRATAMENTO CAPILAR
BETADINE 24MG C30 COMPRIMIDOS ACHE,OUTRO FARMA
BOLO CHOC PANCO 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
PIZZA CONG FGO QJO SEARA 460G,PIZZA CONGELADA
GUARD FD BOB CLASSE 22.5X24,GUARDANAPO
OSTEOBAN 150MG C/1 COMPRIMIDO ACHE,OUTRO FARMA
PASTILHA  LARANJA TIC TAC 49G,BALA
TROK POMADA C/30G EUROFARMA,OUTRO FARMA
TALCO PO TENYS PE BARUEL WOMAN 100G,TALCO
CREAM CHEESE LIGHT PHILADELPHIA 300G,QUEIJO CREMOSO
ESC 1009B UNITUFO 9MM CURAPROX,ESCOVA DE DENTES
ESC DENT 5460B ULTRA MACIA CURAPROX,ESCOVA DE DENTES
NOVANLO 2.5MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
CYLOCORT 3 1MG POM OFT 3.5G GENON,OUTRO FARMA
GRANOLA BAN KOBBER 250G,GRANOLA
BALA MINT STICK MENTOS 38G,BALA
MASSA ITA TORTEL PRESUNT S FREDIANO 250G,MACARRAO
AMAC CONC DOWNY LIRIOS CAMPO 500ML,AMACIANTE
TORRONE AMEND WAFFER GUIMARAES 150G,OUTRO DOCE
TAGLIATELLE MEZZANI 500G,MACARRAO
MULTIGRIP C/20 CAPSULAS MULTILAB,OUTRO FARMA
PRADAXA 110MG C/30 CAPSULAS BOEHRINGER,OUTRO FARMA
CERV BUDWEISER LT 350 ML,CERVEJA
COCO RAL DR OETKER 100G,DERIVADOS DO COCO SECO
BOLO LAR PANCO 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
FAR TRIGO RESERVA ESP PAP D BENTA 1KG,FARINHA DE TRIGO
SHA TRESEMME TRESPLEX REGENERAAcAaO 400ML,SHAMPOO
G CILOSTAZOL 100MG C/60 COMP EUROFARMA,OUTRO FARMA
REQ CREM TIROLEZ 200G,REQUEIJAO
ZARGUS 3MG C/30 COMPRIMIDOS PSICO ACHE,OUTRO FARMA
G CL VENLAFAXINA 150MG C/30CP PSICO EMS,OUTRO FARMA
BRAVAN 320MG C30 CP ACHE,OUTRO FARMA
SHA JOHNSONS BABY CHEIR PROLONG 400ML,SHAMPOO INFANTIL
LEITE PAST SEMI DESN COOPER BELLE 1L,LEITE
DESOD ROLL GIO BABY CHERRY 50ML,DESODORANTE
"DIANE 2 0,035MG C/63 DRAGEA BAYER",OUTRO FARMA
SAB LIQ PROTEX CREAM 250ML,SABONETE
RAVIOLI CARNE MEZZANI 400G,MASSA FRESCA
FLOGORAL C/12 PASTILHAS LARANJA ACHE,OUTRO FARMA
ZYLORIC 300MG C/30 COMP ASPEN,OUTRO FARMA
CLOMID C/10 COMPRIMIDOS MEDLEY,OUTRO FARMA
RESFENOL COM 20 CAPS HERTZ,OUTRO FARMA
G CL DILTIAZEN 60MG C/50 COMP EMS,OUTRO FARMA
XAROPE EXPECTORANTE 135G APIARIO,OUTRO FARMA
FLAGASS 75MG GOTAS C/10ML ACHE,OUTRO FARMA
ACCU CHEK ACTIVE 25 TIRAS,OUTRO FARMA
LUBRIFICANTE OLLAGEL 50G,OUTRO FARMA
ATACAND 8MG C/30 COMPRIMIDOS ASTRAZENECA,OUTRO FARMA
VITERGAN MASTER C/30 CAPSULAS MARJAN,OUTRO FARMA
SUPOSITORIO GLICERINA INFANT C12 GRANADO,OUTRO FARMA
ANTUX 6MG XAROPE C/120ML ACHE,OUTRO FARMA
IOG GREGO ZERO MORG VIGOR 100G,IOGURTE
G ROSUVASTATINA CALCICA 20MG C/30 CP MED,OUTRO FARMA
G DESLORATADINA 0.5MG XP 60ML MEDLEY,OUTRO FARMA
VELIJA 30MG C/30 COMPR. PSICO LIBBS,OUTRO FARMA
HASTES  FLEXIVEIS C 75 APONETE,HASTE FLEXIVEL
GESTINOL 75MCG 30MCG C3X28 COMP. LIBBS,OUTRO FARMA
TOMATE PELADO POMAROLA LT 400G,POLPA DE TOMATE
CR RICOTA LEVE POLENGHI 150G,QUEIJO CREMOSO
SINTOCALMY 600MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
CHOC BIS LAKA LACTA 126G,CHOCOLATE
AMAC CONC COMFORT ENERGY OLEOS ES 500ML,AMACIANTE
BEPANTOL BABY MAXI CR 60G,OUTRO FARMA
ESPONJA ESFOLIEX RAFAINI C1,ESPONJA
PICOLE MAGNUM WHITE KIBON 100ML,PICOLE
CR BARB BOZZANO MENT 65G,ESPUMA OU GEL DE BARBEAR
CR BARB BOZZANO PELE SENS 65G,ESPUMA OU GEL DE BARBEAR
LIPIDIL 160MG C/30 COMPRIMIDOS ABBOT,OUTRO FARMA
NALDECON NOITE C/4 COMP HOSP RECKITT,OUTRO FARMA
G CARBAMAZEPINA 400MG C20CP PSICO EMS,OUTRO FARMA
SIBLIMA 60 15MCG C/24 COMPRIMIDOS LIBBS,OUTRO FARMA
G PANTOPRAZOL 20MG C/  28 COMP MEDLEY,OUTRO FARMA
MINIMA C/24 COMPRIMIDOS MEDLEY,OUTRO FARMA
PROCIMAX 20MG C/28 CP PSICO LIBBS,OUTRO FARMA
G SINVASTATINA 20MG C/ 30 COMP SANDOZ,OUTRO FARMA
CLARITIN 10MG C/12 COMPRIMIDOS BAYER,OUTRO FARMA
VOLTAREN RETARD 100MG C/10 COMPR. SANDOZ,OUTRO FARMA
ZITROMAX 500MG C/3 CP REVESTIDOS PFIZER,OUTRO FARMA
VALTREX 500MG C/ 10 COMPRIMIDOS GSK,OUTRO FARMA
PROPRANOLOL 10MG C/30 COMPRIMIDOS SIGMA,OUTRO FARMA
BEB LACTEA NAT LAR CEN MEL PAULISTA 170G,BEBIDA LACTEA
BEB LACTEA FRUTI MORG NINHO 250G,BEBIDA LACTEA
PROFENID PROTECT C10 CAPSULAS SANOFI,OUTRO FARMA
FASCIA 30 SACHES BIOLAB,OUTRO FARMA
BISNAGUINHA  MONICA INT WICKBOLD 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
DONILA 10MG C/30 CP PSICO ACHE,OUTRO FARMA
CEREAL 3 CEREAIS NESTON SC 210,CEREAL MATINAL
ALIM GATOS WHISKAS CASTRADO CARNE 500G,ALIMENTO PET
SAB LIQ CRYSAL ALGAS MARINHAS 400ML,SABONETE
G MAL ENALAPRIL 10MG C/  30 COMP EMS,OUTRO FARMA
G ATENOLOL 25MG C 30 COMP BIOSINTETICA,OUTRO FARMA
DIOVAN HCT 160 12.5MG C/28 CP SANDOZ,OUTRO FARMA
MASCARTA MEDIX C50 PRETA,MASCARA DE PROTECAO
G AMOXICILINA 500MG C/21 CAPS MEDLEY,OUTRO FARMA
NEUTROFER 150MG C/30 COMPRIMIDOS SIGMA,OUTRO FARMA
ABLOK 50MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
RIVOTRIL 0.5MG C/30 COMPR. PSICO FQM,OUTRO FARMA
XANTINON COMPLEX SOLUCAO C/100ML UQ.,OUTRO FARMA
ATROPINA 1  COLIRIO C.5ML ALLERGAN,OUTRO FARMA
FIGATIL LIQUIDO C/150ML CATARINENSE,OUTRO FARMA
NOVALGINA GOTAS C/20ML SANOFI,OUTRO FARMA
OTOSPORIN SOL. OTOLOGICA C/10ML FARMOQUI,OUTRO FARMA
COMPLEXO HOMEOPATICO N.46 ALMEIDA PRADO,OUTRO FARMA
CASTANHA DA INDIA ATALAIA C30DR FARMABRA,OUTRO FARMA
PROCTOSAN POM HERTZ,OUTRO FARMA
BALSAMO BENGUE POMADA C/20G SIGMA PHARMA,OUTRO FARMA
DRENISON OCLUSIVO C/200CM BIOLAB,OUTRO FARMA
BALSAMO BENGUE GEL C/20G SIGMA PHARMA,OUTRO FARMA
FENERGAN CREME C/30GR SANOFI,OUTRO FARMA
QUADRIDERM 20G POM MANTECORP,OUTRO FARMA
VERUTEX 2  CREME C/15GR LEO PHARMA,OUTRO FARMA
ICADEN CREME C/20G LEO PHARMA,OUTRO FARMA
NATURETTI GELEIA C/130GR SANOFI,OUTRO FARMA
GINO CANESTEN 2  CR VAG 20G C/3 APLIC BA,OUTRO FARMA
COLPISTATIN CREME C/10 APLICADORES ACHE,OUTRO FARMA
VITANOL-A 0.025  CREME C/30G STIEFEL,OUTRO FARMA
DRENISON CREME C/30GR BIOLAB,OUTRO FARMA
COREGA ULTRA CR 40G MENTA,OUTRO FARMA
SALONPAS GEL 40G HISAMITSU,OUTRO FARMA
KOLLAGENASE S/ CLORANF POM 30G CRISTALI,OUTRO FARMA
SYMBICORT T. 6 200MCG C/60 DOSES FQM,OUTRO FARMA
TOBRACORT 3 1MG/G POM OFT 3.5G GENON,OUTRO FARMA
TOBRACORT 3 1MG/ML SUSP OFTALM 5ML GENON,OUTRO FARMA
G AMOXICILINA 500MG C/21 CAPS EUROF,OUTRO FARMA
UTROGESTAN 200MG C/14 CAPSULAS BESINS,OUTRO FARMA
G CL METFORMINA 500MG C/30 COMP REV MERC,OUTRO FARMA
G ACICLOVIR 400MG C/10 COMP RANBAXY,OUTRO FARMA
G DIPIRONA SODIC 500MG C10COMP HOSP EMS,OUTRO FARMA
SUCO LIMAO VERDADE NATURAL ONE 900ML,SUCO PRONTO
CAFE LEITE 3CORACOES RF 100G,CAFE
CAP CAFE LEITE TRES 90G C10,CAFE
CAP CAFE ESP PLENO TRES 80G C10,CAFE
PANELA PRESSAO ORIG 4.5L POL CLOCK,PANELA
ACHOC PO FLOCOS OVOMALTINE SC 300G,ACHOCOLATADO
TOALHA UMED JOHNSONS BABY R NASC C48,LENCO UMEDECIDO
TOALHA UMED JOHNSONS BABY EX CUID C48,LENCO UMEDECIDO
ABS ALWAYS COB SUAVE NOT C32,ABSORVENTE
PASTILHA MENTOS KISS MORG 35G,BALA
YAZ C/24 4 COMPRIMIDOS BAYER,OUTRO FARMA
SUCO LIMONADA TRAD MAGUARY 1L,SUCO PRONTO
DESOD AERO REXONA INVISIBLE MEN 150ML,DESODORANTE
SABAO BARRA VANISH SUPER 75G,SABAO EM PEDRA
FITA DENTAL JOHNSONS 50M,FIO DENTAL
MOLHO TOM ALHO AZEITE POMAROLA SC 300G,MOLHO DE TOMATE
BISC RECH ORIG OREO 36G,BISCOITO
XARELTO 10MG C/30 COMPRIMIDOS BAYER,OUTRO FARMA
SHA TIO NACHO ERVAS MILENARES 415/ML,SHAMPOO
LEIBA 200MI 12CP,OUTRO FARMA
SAB LIQ BEBE TRAD GRANADO RF 250ML,SABONETE
BOLO A MARIA CHOC BAUN PINGUINOS 70G,PADARIA E CONFEITARIA INDUSTRIALIZADO
KETCHUP HEINZ PICANTE 397G,KETCHUP
MAIONESE HEINZ SQUEEZE 215G,MAIONESE
BISC C CRACKER INT BAUDUCCO 200G,BISCOITO
ALIM GATOS DREAMIES FRANGO 40G,ALIMENTO PET
AGUA MIN NAT CRYSTAL 1L,AGUA
DESOD AERO DOVE MEN INVISIBLE DRY 150ML,DESODORANTE
LISADOR C08 COMPRIMIDOS HYPERMARCAS,OUTRO FARMA
G SECNIDAZOL 1000MG C/4 COMP MEDLEY,OUTRO FARMA
G MAL ENALAPRIL 5MG C/30 COMP MEDLEY,OUTRO FARMA
CLAVULIN BD 875MG C/20 COMPRIMIDOS GSK,OUTRO FARMA
G MAL DEXCLORFENIRAMINA 120ML MEDLEY,OUTRO FARMA
FLOGORAL SPRAY C/30ML CEREJA ACHE,OUTRO FARMA
CELERG XAROPE LEGRAND,OUTRO FARMA
ASTRO 600MG SUSPENSAO C/05ML EUROFARMA,OUTRO FARMA
DESALEX 0.5MG XAROPE C/60ML ORGANON,OUTRO FARMA
MYLICON 75MG GOTAS C/15ML CELLERA,OUTRO FARMA
RINOSORO 9 0.1MG GOTAS C/30ML HYPERMARCA,OUTRO FARMA
CETROLAC SOL OFTMALMICA 5ML GENON,OUTRO FARMA
GINO CANESTEN 500MG C1 COMP APLIC BAYER,OUTRO FARMA
AKINETON 2MG X 80 CPR PSICO BAGO,OUTRO FARMA
PROPILRACIL 100MG C/30 COMPRIMIDOS BIOLA,OUTRO FARMA
SOPAO CARNE ARISCO 157G,PREPARO PARA SOPA
CURATIVO MICROPORE C10 NEXCARE,ESPARADRAPO
CLAVULIN BD 400MG SUSPENSAO 70ML GSK,OUTRO FARMA
G CL SOTALOL 160MG C/ 20 COMP BIOSINTE,OUTRO FARMA
VICOG C/30 COMPRIMIDOS MARJAN,OUTRO FARMA
ARTROLIVE C/30 CAPSULAS ACHE,OUTRO FARMA
PONSTAN 500MG C/24 COMPRIMIDOS PFIZER,OUTRO FARMA
PRIMOSISTON C/30 COMPRIMIDOS GENOM,OUTRO FARMA
PROFENID 50MG  C/24 CAPSULAS SANOFI,OUTRO FARMA
MELAGRIAO SPRAY MENTA 30ML CATARINENSE,OUTRO FARMA
HYTOS PLUS XAROPE UNIAO QUIMICA,OUTRO FARMA
BIOFENAC AEROSOL C/ 60GR ACHE,OUTRO FARMA
HEPATILON LIQUIDO HERTZ,OUTRO FARMA
G ALBENDAZOL 40MG 10ML SUSP EMS,OUTRO FARMA
G SIMETICONA 75MG GOTAS 15ML MEDLEY,OUTRO FARMA
G NIMESULIDA GTS 15ML EMS,OUTRO FARMA
PRATO N10 LAMINADO KIREY,PRATO DESCARTAVEL
MARG CS DORIANA 250G,MARGARINA
MARG CS DORIANA 500G,MARGARINA
CAM MASC MC G36,FRUTO DO MAR
LEITE LV INTEGRAL ITALAC 1L,LEITE
ADDERA D3 7.000UI C. 04 CPR.RV. HYPERA,OUTRO FARMA
ANADOR 500MG/ML GOTAS 20ML SANOFI,OUTRO FARMA
NOTUSS TSS 3.0MG/ML XAROPE C/120ML ACHE,OUTRO FARMA
DIPROSPAN C/1 AMP INJETAVEL MANTECORP,OUTRO FARMA
CETOBETA CREME C/30GR BUNKER,OUTRO FARMA
