nm_item,nm_product
DESINF LYSOFORM BRUTO 1L,DESINFETANTE
SAL REFINADO CISNE OVO 100G,SAL
PALHA ACO BRILLO N1 25G,PALHA DE ACO
MOLHO PIM VERM CEPERA 150ML,MOLHO DE PIMENTA
COLORIFICO MARPA  50G,COLORIFICO
LAVA ROUPA LIQ OLA ESP ORIG 500ML,LAVA ROUPAS
AGUA SANITARIA CANDURA 1L,AGUA SANITARIA
ESCOVA ROUPA BETTAJEANS BETTANIN,ESCOVA DE LIMPEZA
SACO LIXO KISACO PRETO PREDIAL C25 30L,SACO DE LIXO
REFRESCO PO FIT MANGA 8G,PREPARO PARA SUCO
REFRESCO PO FIT ABACAXI 8G,PREPARO PARA SUCO
LEITE LV INTEGRAL MATILAT 1L,LEITE
AREIA SANITARIA BAW WAW 4KG,GRANULAR HIGIENICO
CAFE ALM EX FORTE 3CORACOES 250G,CAFE
AVAMYS SPRAY NASAL 27.5MG 120 DOSES GSK,OUTRO FARMA
DUOMO 2MG C/30 COMPRIMIDOS EUROFARMA,OUTRO FARMA
MANT TAUBATE COMEVAP CS PE 200G,MANTEIGA
FOSFORO LONGO FAMILIA PARANA C300,FOSFORO
CHA BOLDO COOP 10G,CHA POR INFUSAO
SHA GRANADO BEBE 250ML,SHAMPOO INFANTIL
SARD C LIMAO G COSTA 125G,PROTEINA EM CONSERVA
SARD MOL TOM 88 125G,PROTEINA EM CONSERVA
FOSFORO LONGO PARANA  FOGAO C200,FOSFORO
LEVOID 100MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
SELENE C/63 COMPRIMIDOS EUROFARMA,OUTRO FARMA
G CL CICLOBENZAPRINA 10MG C/15 COMP EURO,OUTRO FARMA
PIPOCA DOCE CHOC POP PAN 80G,PIPOCA PRONTA
ALIM INF PED CAR LEG NESTLE 170G,ALIMENTO PRONTO DE BEBE
LEITE A DESN XANDO GF 1L,LEITE
ACUCAR CRISTAL CRISTALCUCAR 1KG,ACUCAR
ARROZ T1 FANTASTICO 1KG,ARROZ
G PANTOPRAZOL 20MG C/ 28 COMP EMS,OUTRO FARMA
G DICLOF RESINATO GOTAS 20ML EMS,OUTRO FARMA
BISNAGA MEL PURO BIOFLORA 260G,MEL
SHA DARLING 2X1 350ML,SHAMPOO
SHA DARLING TILIA 350ML,SHAMPOO
BISC LEITE ZABET 400G,BISCOITO
ABS I GEL COB SUAVE CA C8,ABSORVENTE
PEITORAL MARTEL XAROPE 150ML HERTZ,OUTRO FARMA
ABS I GEL COB SECA SA C8,ABSORVENTE
ACHOC PO SANTO ANDRE SC 400G,ACHOCOLATADO
AGUA MIN NAT PRATA 510ML,AGUA
ROXFLAN 5MG C/30 COMPRIMIDOS MERCK,OUTRO FARMA
G NAPROXENO SODICO 550MG C/20 COMP NEO Q,OUTRO FARMA
LING PORT PERDIGAO,LINGUICA
MINI TENDER BOLINHA SADIA,CARNE SUINA
SALAME ITAL FAT SADIA 100G,SALAME
SALAME HAMB FAT SADIA 100G,SALAME
SALSICHA FGO SADIA 500G,SALSICHA
GUARD FD BCO LIPS 24X24,GUARDANAPO
NECTAR CAMP GOIABA 1L,SUCO PRONTO
NECTAR CAMP UVA 1L,SUCO PRONTO
"ACUCAR CRISTAL TWISTER 2,010G",ACUCAR
SOBR LAC CHOC BATAVO CREAMY 180G,IOGURTE
PIPOCA DOCE NHAC 140G,PIPOCA PRONTA
CEREAL BARRA BRIGAD TRIO C 60G,BARRA ALIMENTAR
BISC MAIZENA CHOC MABEL 400G,BISCOITO
CHANTY MIX AMELIA 200ML,OUTRO LACTEO
MANT AVIACAO C SAL 200G,MANTEIGA
FORMULA INFANTIL NINHO 1  400G,FORMULA LACTEA
TIRA MANCHAS PO VANISH PODER O2 450G,ALVEJANTE
BISC MANT MARILAN 400G,BISCOITO
LEITE PO INT LA SEREN 400G,LEITE EM PO
LIMP L PESADA VEJA ORIGINAL 1L,MULTIUSO
DESOD SPRAY ALMA FLORES BAUNILHA 90ML,DESODORANTE
MAREVAN 7.5MG C/30 COMPRIMIDOS FARMOQUIM,OUTRO FARMA
ZINA 5MG C/10 COMPRIMIDOS EUROFARMA,OUTRO FARMA
XANTINON COMPLEX C1 FLAC UQ.,OUTRO FARMA
FERM BIOLOG OETKER 10G,FERMENTO
ABS  I GEL COB SECA NOT CA C8,ABSORVENTE
PILHA ALC PEQ AA C4  DURACELL,PILHA
LING FGO AURORA,LINGUICA
LEITE LV DESNATADO PAULISTA 1L,LEITE
LEITE LV INTEGRAL BATAVO 1L,LEITE
COND JOHNSONS BABY CAB CLAROS 200ML,CONDICIONADOR
LEITE FERM YAKULT C6 480ML,LEITE FERMENTADO
PINCA DEPIL BASIC C 2 UNID MERHEJE,PINCA
STEAK FGO SEARA 100G,EMPANADO CONGELADO
ESM BASE CETIM COLORAMA,ESMALTE
LING CALAB CURADA SEARA  400G,LINGUICA
NUGGETS FGO CROC SADIA 300G,EMPANADO CONGELADO
LIXA PES PL RAFAINI,LIXA
APAR PROBAK II 24048 BL C/2,APARELHO DE BARBEAR E DEPILATORIO
SALSICHA H DOG CONG SEARA,SALSICHA
ACHOC LIQ PRONTO NESCAU 1000ML,ACHOCOLATADO
LUVA LIMPPANO AMARELA G,LUVAS DE BORRACHA
LUVA LIMPPANO VELOUTE M,LUVAS DE BORRACHA
CAMOMILA FLORES MARPA 10G,CHA POR INFUSAO
ERVA DOCE MARPA 20G,OUTRO CONDIMENTO
PUDIM CHOC ROYAL 50G,PREPARO PARA PUDIM
BRILHO LIQ CALCADO NUGGET PRETO 60ML,OUTRO BAZAR E DEPARTAMENTOS
FEIJAO BCO CAMIL 500G,FEIJAO
COPO DESC COPOSUL 200ML C50,COPO DESCARTAVEL
PETIT SUISSE MORG BATAVO C8 360G,IOGURTE
ADESIVO INST SUPER BONDER ORIG 3G,COLA
CREME A RUGAS DIUR Q10 NIVEA VISAGE49G,CREME CORPORAL
LENCO LIMP FACIAL NIVEA VISAGE C25,LENCO UMEDECIDO
LEITE C PARAIBA 1L,LEITE
POLVILHO ANTISSEPTICO GRANADO 100G,TALCO
LEITE LV INTEGRAL JUSSARA 1L,LEITE
ANDOLBA AEROSOL C/43GR MOMENTA,OUTRO FARMA
ATURGYL ADULTO C/15 ML SANOFI,OUTRO FARMA
PEDRA SANIT GLADE BOSQ PINHO SANY 25G,PEDRA SANITARIA
COB CREM SABOR CHEDDAR ROSELI 200G,COBERTURA PRONTA
ALIM CAES DOG CHOW AD EXT LF RC PQ 1KG,ALIMENTO PET
DICLIN 2 035MG C/63 COMPRIMIDOS MERCK,OUTRO FARMA
PAPEL ALUM 30X4 KIKO,FOLHA DE ALUMINIO
SHA CLEAR A CASP 2X1 LIMPEZA DIAR 200ML,SHAMPOO
ESPONJA VEGETAL LUVA ORGANICA,ESPONJA DE BANHO
ENERG RED BULL 250ML C/4,ENERGETICO
CHOC GRAN M CUCA 150G,COBERTURA PRONTA
PIPOCA MO BACON YOKI 100G,PIPOCA PARA MICROONDAS
MAMINHA RESF MONTANA STEAKHOUSE,CARNE BOVINA
IOG MORA COOPER 900ML,IOGURTE
CERV BOHEMIA PILSEN LT 269ML,CERVEJA
ALIM GATOS WHISKAS FRANGO LEITE 1KG,ALIMENTO PET
LIMP AJAX BOUQUET FLORES 1L,MULTIUSO
LIMP AJAX FRESH 1L,MULTIUSO
COQ DUELO CATUABA 500ML,BEBIDA MISTA
FILTRO PAPEL 103 3 CORACOES C30,COADOR
SAB JOHNSONS BABY GLIC MEL 80G,SABONETE INFANTIL
QJO PROC POLENGUINHO POCKET C2 34G,QUEIJO
SAB GLIC ANN BOW ROSAS 90G,SABONETE
ADOCANTE LIQ CICLAMATO ZEROCAL 100ML,ADOCANTE
ALMOND BOV SADIA 500G,CARNE BOVINA
LEVEL C/21 COMPRIMIDOS BIOLAB,OUTRO FARMA
AZEITONA VDE SC RIVOLI SC 150G,AZEITONA
TORRADA LIGHT WICKBOLD 140G,TORRADA
ARNICA GEL C.30G HERBARIUM,OUTRO FARMA
LUSTRA MOV PEROBA JASM 500ML,LUSTRA MOVEIS
G DEFLAZACORTE 30MG C/10 COMP EMS,OUTRO FARMA
RIVOTRIL 0.25MG C/30 COMPR.S.L PSICO ROC,OUTRO FARMA
ISOTONICO GATORADE MARACUJA 500ML,ISOTONICO
MOLHO PRONTO YAKISOBA ALFA 500ML,OUTRO MOLHO
G ALENDRONATO SODIO 70MG C/4 CAPS EMS,OUTRO FARMA
PRATO PLAST GDE KIREY C10,PRATO DESCARTAVEL
REMILEV 250MG/60MG C/20 COMPIMIDOS ACHE,OUTRO FARMA
REFR GUARANA ANTARCTICA ZERO 1.5L,REFRIGERANTE
MAC INST CALAB HOT NISSIN LAMEN 85G,MACARRAO
MAC INST MEXICANO HOT NISSIN LAMEM 85G,MACARRAO
BEB LIMAO H2OH 1.5L,REFRIGERANTE
SAB LIQ INT DERMACYD DELICATA 200ML,SABONETE LIQUIDO
MOLHO BCO LACTEO CREM ELEGE 200G,MOLHO DE TOMATE
NEXIUM 20MG C/28 COMPRIMIDOS ASTRAZENECA,OUTRO FARMA
ALENTHUS XR 75MG C/30 COMPR.PSICO MEDLEY,OUTRO FARMA
ALENTHUS XR 150MG C/30 COMPR. PSICO MEDL,OUTRO FARMA
TALCO BEBE GRANADO 100G,TALCO INFANTIL
PANO M USO SCOTT DURAMAX C58,PANO PARA LIMPEZA
ESPONJA M USO LIMPPANO RAYUM C3,ESPONJA
CECLOR BD 500MG C/10 COMPRIMIDOS SIGMA,OUTRO FARMA
MASSA ITA SPAGHETTI SAN FREDIANO 500G,MACARRAO
ESC DENT JOHNSON REACH ECO MD,ESCOVA DE DENTES
ALIM GATOS FRISKIES PEIXE E FRUT MAR 1KG,ALIMENTO PET
CHANTILLY FLEISCHMANN 200G,OUTRO LATICINIO REFRIGEIRADO
REFR SUKITA LARANJA 237ML,REFRIGERANTE
GLIFAGE XR 750MG C/30 COMPRIMIDOS MERCK,OUTRO FARMA
PURIF AERO GLADE LAVANDA 360ML,AROMATIZADOR
NALDECON PACK DIA NOITE C 24 CP RECKITT,OUTRO FARMA
REFR ITUBAINA RETRO SCHIN 355ML,REFRIGERANTE
PRELONE GOTAS C/ 20ML ACHE,OUTRO FARMA
CREME DE LEITE MATILAT 200G,CREME DE LEITE
CHOC TAB LACTA BUBBLY AERADO 110G,CHOCOLATE
CARVAO VEGETAL TWISTER 3KG,CARVAO
CERV ANTARCTICA SUB ZERO LT 350ML,CERVEJA
PAO INT 14 GRAOS NUTRELLA 450G,PADARIA E CONFEITARIA INDUSTRIALIZADO
VELA N7 AZ KIREY,VELA
BALA HORTELA DORI 150G,BALA
BALA HORTELA RECH DORI 150G,BALA
MAGNEN B6 C/30 COMPRIMIDOS MARJAN,OUTRO FARMA
MAIONESE AZEITONA PRETA KISABOR 200G,MAIONESE
BULE TERM VIENA 750ML COLOR INVICTA,OUTRO BAZAR E DEPARTAMENTOS
FRALDA GERIATR SUAVIDE G C30,FRALDA
CREME AVELA NUTELLA 140G,CREME DE AVELA
AMAC URCA BRISA 2L,AMACIANTE
HAMB MISTO PERDIGAO 56G,HAMBURGUER CONGELADO
CAFE POUCH FAZENDA MELITA 500G,CAFE
CAFE VAC SABOR DA FAZENDA MELITTA 500G,CAFE
VINAG ALCOOL CASTELO 750ML,VINAGRE
VINAG VINHO BCO CLASSICO   CASTELO 750ML,VINAGRE
SUCO NAT UVA CASA BENTO 1L,SUCO PRONTO
ACHOC PO ACTIGEN-E 2.0 NESCAU PT 200G,ACHOCOLATADO
ACHOC PO LIGHT ACTIGEN-E NESCAU PT 400G,ACHOCOLATADO
REMOVEDOR PERF ZULU 450ML,OUTRO PRODUTO DE LIMPEZA DOMESTICA
PREDSIM 11MG/ML GOTAS 20ML MANTECORP,OUTRO FARMA
SAND HOT HIT BARBECUE SEARA 145G,SANDUICHE CONGELADO
GELATINA ZERO MARAC ROYAL 12G,GELATINA
MARESIS 09  SOL. NASAL SPRAY C/100ML FQM,OUTRO FARMA
ESPONJA M USO ESFREBOM P UNHAS BETTA C3,ESPONJA
CICATRICURE GEL 30G,CREME CORPORAL
GRAO BICO CAMPO BELO 500G,GRAO DE BICO
CERV CONTI BIER MALZBIER LT 350ML,CERVEJA
CAP CAFE SENSEO INTENSO PILAO 120G C18,CAFE
TEMP FGO ASSADO CEBOLA ALHO 25G,TEMPERO PRONTO
SORO FISIOLOGICO ADV 100ML,OUTRO FARMA
AAS PROTECT 100MG C/30 COMPIMIDOS MEDLEY,OUTRO FARMA
HAMB MISTO DEF PERDIGAO 672G,HAMBURGUER CONGELADO
CAP CAFE MATINAL DOLCE GUSTO 144G C16,CAFE
PUDIM COCO OETKER 50G,PREPARO PARA PUDIM
PUDIM MORG OETKER 50G,PREPARO PARA PUDIM
G ACIDO TRANEXAMICO 250MG 12CP EMS,OUTRO FARMA
CR DENT SENSODYNE BRANQ EXTRA FRESH 90G,CREME DENTAL
PROLIVE C/30 CAPSULAS ACHE,OUTRO FARMA
CLOPIN 75MG C/30 COMPRIMIDOS ACHE,OUTRO FARMA
BOLO A MARIA CEN CHOC PULLMAN 35G,PADARIA E CONFEITARIA INDUSTRIALIZADO
MICARDIS HCT 40/12.5MG C/30 CP BOEHRING,OUTRO FARMA
PIZZA CONG MUSS SEARA 440G,PIZZA CONGELADA
APAR BARB DESC BIC SENSITIVE SHAVER L7P5,APARELHO DE BARBEAR E DEPILATORIO
SYSTANE UL LUBRIF OFTALMICO 10ML ALCON,OUTRO FARMA
LIMP PERF AROMAS ENC HAR/RELAX 500ML,MULTIUSO
ALCACHOFRA C/ 30 COMP REVESTIDOS ASPEN,OUTRO FARMA
ESPONJA M USO ESFREBOM BETTANIN L4P3,ESPONJA
CHA CAMOMILA MEL REAL 14G,CHA POR INFUSAO
CHA LIMAO GENGIBRE MEL REAL 14G,CHA POR INFUSAO
G ATORVASTATINA CALCICA 80MG 30/CP EMS,OUTRO FARMA
ENX BUCAL CEPACOL  FLUOR 250ML,ENXAGUANTE BUCAL
BISNAGUINHA  MONICA  TRAD WICKBOLD 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
ARADOIS 25MG C/60 COMPRIMIDOS BIOLAB,OUTRO FARMA
FRALDA BABYSEC ULTRA M C18,FRALDA
ADOCANTE LIQ SUCRAL LINEA 75ML,ADOCANTE
TEMP BAIANO MARPA  50G,TEMPERO PRONTO
PIPOCA MO BACON MARPA 100G,PIPOCA PARA MICROONDAS
DESINF LYSOFORM BRUTO SUAVE 1L,DESINFETANTE
CERV SKOL PILSEN LT 269ML,CERVEJA
DESOD SANIT PAST ADE FRESH PATO C3,DESODORANTE
STER 10MG/ML SUSP OFTALMICA 5ML GENON,OUTRO FARMA
GLAUB 2MG/ML SOL OFTAL 5ML GENON,OUTRO FARMA
CHA MORG SILVESTRE OETKER 10G,CHA POR INFUSAO
CAP CAFE CHOCOCINO DOLCE GUSTO 270G C16,CAFE
LEITE LV INTEGRAL TIROL 1L,LEITE
RAZAPINA 30MG C/28 CP PSICO MOKSHA8,OUTRO FARMA
DONAREN 100MG C/30 COMPRIMIDOS PSICO APS,OUTRO FARMA
OSCILLOCOCCINUM 200K 6 DOSES BOIRON,OUTRO FARMA
NECTAR CAMP LARANJA 1L,SUCO PRONTO
CR DENT COLGATE ANTI CARIES 90G,CREME DENTAL
BISC C CRACKER MANT TRIUNFO 200G,BISCOITO
FILE DE MERLUZA BOM PEIXE 500G,PEIXE
IOG GREGO FR VERM VIGOR 100G,IOGURTE
PASSATA ITA DIVELLA 680G,MOLHO DE TOMATE
CICATRICURE ANTIRUGAS CR 60G,OUTRO FARMA
SUCO DEL VALLE FRUT UVA 450ML,SUCO PRONTO
SAL REFINADO CAICARA 1KG,SAL
ENX BUCAL LISTERINE ZERO MINT 250ML,ENXAGUANTE BUCAL
EPAREMA GUARANA C1 FLAC HOSP TAKEDA,OUTRO FARMA
EPAREMA LARANJA C1 FLAC HOSP TAKEDA,OUTRO FARMA
TYLENOL 500MG C/20 CP,OUTRO FARMA
ARROZ ITAL ARBORIO SAN FREDIANO 500G,ARROZ
BENALET MEL LIMAO C.4 PAST HOSP JOHNSON,OUTRO FARMA
IOG BATIDO VIGOR 900G,IOGURTE
MINI BISC ARROZ CAMIL 150G,BISCOITO
MARG CREM CLAYBOM CS 500G,MARGARINA
BISC AMANT TRAD MARILAN 330G,BISCOITO
LIMP M USO ACAO CLAREADORA UAU 500ML,MULTIUSO
CEREAL SUPER BALLS SUPERBOM 200G,CEREAL MATINAL
CAFE ALM 3 CORACOES PREMIUM 500G,CAFE
CEREAL CHOCO ALCA FOODS 200G,CEREAL MATINAL
BISC WAF NEGRESCO NESTLE 110G,BISCOITO
51 ICE KIWI 275ML,BEBIDA MISTA
PAO SOVADINHO BAUN PANCO 250G,PADARIA E CONFEITARIA INDUSTRIALIZADO
FEIJAO PTO KICALDO T1 1KG,FEIJAO
CERV EISENBAHN PALE ALE LN 355ML,CERVEJA
IOG NAT DESN BATAVO 170G,IOGURTE
CURATIVO TRANSPARENTE C40 CREMER,CURATIVO ADESIVO
AZEITE PORT EXT VIRGE C REAL VD 500ML,AZEITE DE OLIVA
LOCAO HID LOTION EXPRESS NIVEA 200ML,CREME CORPORAL
BOLSA TERMICA TERMOGEL 350ML,BOLSA TERMICA
COB CREM SABOR REQ LIGHT SULMINAS 200G,COBERTURA PRONTA
GALVUS MET 50 1000 MG C/56 COMPR FQM,OUTRO FARMA
ALLEXOFEDRIN 180MG C10 CPR EMS,OUTRO FARMA
BATERIA APAR AUDIT P10 POWERONE,OUTRO FARMA
SHA PANTENE BRILHO EXTREMO 400ML,SHAMPOO
ALOXIDIL SOLUCAO CAPILAR C/50ML THERASK,OUTRO FARMA
TEMP COMP COOP 500G,TEMPERO PRONTO
ALIM CAES PEDIGREE CARNE FGO CER 1KG,ALIMENTO PET
ARROZ INT RARIS L 1KG,ARROZ
CR DENT T FRUTTI TANDY 50G,CREME DENTAL INFANTIL
G PREDNISONA 20MG C/ 10 COMP MEDLEY,OUTRO FARMA
ALIM CAES PEDIGREE JUNIOR LT 280G,ALIMENTO PET
G CITALOPRAM 20MG C/30 COMP PSICO MEDLEY,OUTRO FARMA
LIXA UNHAS MICRO TRAD RAFAINI C20,LIXA
MEL ORG BISNAGA APIS VIDA 250G,MEL
LOCAO HID MILK SOFT NIVEA 400ML,CREME CORPORAL
CR DENT COLGATE T ACAO 90G,CREME DENTAL
RESFENOL THERMUS 5G SACHE HERTZ,OUTRO FARMA
DESOD AERO GIO BABY LILAC 150ML,DESODORANTE
DESOD ROLL GIO BABY LILAC 50ML,DESODORANTE
TORRADA INT MAGIC TOAST MARILAN 150G,TORRADA
CALDO CARNE KITANO 57G,CALDO INDUSTRIALIZADO
TREZOR 10MG C.30 COMPRIMIDOS ACHE,OUTRO FARMA
BENEGRIP C/20 COMPRIMIDOS HYPERMARCAS,OUTRO FARMA
ALCOOL LIQ COPERALCOOL TRAD 46 1L,ALCOOL
GEL HIGIEN P MAOS COPERALCOOL 400G,GEL ANTISSEPTICO PARA MAOS
PREBICTAL 75MG C/28 CAPS PSICO ZODIAC,OUTRO FARMA
SOPAO LEG C MAC KITANO 196G,PREPARO PARA SOPA
JANUMET 50/1000MG C/56 COMPRIMIDOS MSD,OUTRO FARMA
CARNE SECA DIANTEI COOP 500G,CHARQUE E CARNE SECA
G DOMPERIDONA 10MG C/ 60 COMP EMS,OUTRO FARMA
G CL HIDROXIZINA 25MG C/30 COMP EMS,OUTRO FARMA
DESOD AERO GIO BABY ROSA 150ML,DESODORANTE
COLOR COR E TON 4.0 CAST MED 125G,TINTURA E DESCOLORANTE
XANTINON C/30 COMPRIMIDOS UQ.,OUTRO FARMA
COQ CANTINA DO VALE 880ML,BEBIDA MISTA
BALA DE GENGIBRE PCT 55G NATUSMINAS,BALA
BOLO COCO PANCO 300G,PADARIA E CONFEITARIA INDUSTRIALIZADO
STELE CREME GINECOLOGICO C/50GR BIOLAB,OUTRO FARMA
LASANHA INT FORNO PETYBON 200G,MASSA DE LASANHA
CR DENT ORAL B 3D WHITE 70G,CREME DENTAL
APAR BARB PRESTO 3 BODY SENSE C2,APARELHO DE BARBEAR E DEPILATORIO
ESC DENT ORAL B STAGES 1,ESCOVA DE DENTES
FIO DENTAL ORAL B ESSENT FLOSS MENTA 50M,FIO DENTAL
DESOD PES JAT SEC WOMAN TENYS PE BAR 92G,DESODORANTE
VITAMINA E 10MG 60CP MAXINUTRI,VITAMINICO
BOLO MOUSSE LIMAO ST EDWIGES  250G,PADARIA E CONFEITARIA INDUSTRIALIZADO
ESC DENT ORTHO ULTRA MACIA CURAPROX,ESCOVA DE DENTES
COMBODART 0.5 0.4MG C/30 CS GSK,OUTRO FARMA
SALG ORG PITZO MAE TERRA 45G,APERITIVO
LEITE LV INTEGRAL QUATA 1L,LEITE
DESOD ROLL NIVEA INV BLACK MEN 50ML,DESODORANTE
GELATINA ZERO MORG OETKER 12G,GELATINA
GRANOLA CACAU KOBBER 250G,GRANOLA
GRANOLA LIGHT KOBBER 250G,GRANOLA
GRANOLA TRADICIONAL KOBBER 250G,GRANOLA
LAVA ROUPA PO URCA MAXX SC 1KG,LAVA ROUPAS
REFRESCO CATUABA GUARAVITON 500ML,REFRESCO
MASSA PREP RAP 10 INT PULLMAN 330G,PADARIA E CONFEITARIA INDUSTRIALIZADO
MEL TRAD  APIS VIDA SC 40G,MEL
FLUIMUCIL 200MG C/16 CP EFERV ZAMBON,OUTRO FARMA
SOBR CREM CHOC BCO DANETTE 360G,IOGURTE
IOG MORANGO DANONE 900G,IOGURTE
BIFINHO KELDOG CRIADORES CHURRASCO 500G,ALIMENTO PET
BISC NEWAF CHOC PIRAQUE 100G,BISCOITO
BANDAGEM ELASTICA 7.6X4.5M CREMER,ESPARADRAPO
G CL PROPRANOLOL 10MG C/30 COMP MEDLEY,OUTRO FARMA
QJO RAL PARM FX AZUL VIGOR 100G,QUEIJO
LAVA ROUPA PO TIXAN PRIMAVERA YPE 1KG,LAVA ROUPAS
ATENSINA 0.100MG C/30 CP BOEHRINGER,OUTRO FARMA
BENALET MENTA C/12 PASTILHAS JOHNSON,OUTRO FARMA
BUSCOPAN COMPOSTO C/20 CP BOEHRINGER,OUTRO FARMA
NEOZINE 25MG  C/20 COMPR. PSICO SANOFI,OUTRO FARMA
DIOVAN 80 MG C/28 CAPSULAS SANDOZ,OUTRO FARMA
MIONEVRIX C/20 COMPRIMIDOS ACHE,OUTRO FARMA
TYLEX 7.5MG C/12 COMPRIMIDOS PSICO JANSS,OUTRO FARMA
MICROVLAR C/21 DRAGEAS BAYER,OUTRO FARMA
URBANIL 10MG C/20 COMPRIMIDOS PSICO SANO,OUTRO FARMA
VERTIZINE D C/20 COMPRIMIDOS ACHE,OUTRO FARMA
NOVALGINA 500MG C/30 COMPR. SANOFI,OUTRO FARMA
COBAVITAL C/16 COMPRIMIDOS ABBOTT,OUTRO FARMA
FLUIR 12MCG REFIL C/60 CAPS MANTECORP,OUTRO FARMA
BOLSA P AGUA QUENTE M MERCUR,BOLSA TERMICA
SOAPEX SAB BARRA 80G,SABONETE
CODEIN 3MG SOL ORAL 120ML PSICO CRISTALI,OUTRO FARMA
ACCU CHEK ACTIVE 50 TIRAS,OUTRO FARMA
NOVOCILIN 400MG SUSPENSAO C/100ML ACHE,OUTRO FARMA
BANANINHA S ACUCAR PARAIBUNA 23G,BANANADA
SALAME ITAL FAT SEARA 100G,SALAME
GEL DENT CLOSE UP MENTHOL PARAD 90G,CREME DENTAL
DRUSOLOL SOL OFTALMICA 5ML GENON,OUTRO FARMA
GEL DENT CLOSE UP LIQUI FRESH ICE 100G,CREME DENTAL
PAPEL HIG FD MIRAFIORI L12P11 50M,PAPEL HIGIENICO
AZEITE CHI EXT VIRG VALPA VD 500ML,AZEITE DE OLIVA
CORTADOR DE CABELO MITHOS MALLORY 127,MAQUINA DE CORTAR CABELO
CR LEITE PAST FAZENDA B VISTA 500ML,CREME DE LEITE
IOG BAT FAZENDA B VISTA 500G,IOGURTE
MIOSAN 5MG C/30 COMPRIMIDOS APSEN,OUTRO FARMA
FOLIFER 5MG C/30 COMPRIMIDOS ARESE,OUTRO FARMA
FLORATIL 200MG C/06 CAPSULAS MERCK,OUTRO FARMA
NEOFEDIPINA 10MG C/30 NEO QUIMICA,OUTRO FARMA
NEOFEDIPINA 20MG C/30 NEO QUIMICA,OUTRO FARMA
APLAUSE C.30 COMPRIMIDOS MARJAN,OUTRO FARMA
G PARACETAMOL 750MG C/20 COMP TEUTO,OUTRO FARMA
G FLUCONAZOL 150MG C/1 CAP EMS,OUTRO FARMA
DENYL 20MG C/28 COMPRIMIDOS PSICO SUPERA,OUTRO FARMA
ALIVIUM 50MG 30ML GOTAS MANTECORP,OUTRO FARMA
NAPRIX A 5/5MG C/30 CAPSULAS LIBBS,OUTRO FARMA
G CLORTALIDONA 25MG C/60 COMP EMS,OUTRO FARMA
ASTRO 500MG C/03 COMPRIMIDOS EUROFARMA,OUTRO FARMA
INSET ELET RAID PAST EUCAL RF L12P10,REPELENTE
MOLHO BARBECUE CEPERA 400G,MOLHO BARBECUE
FLIXOTIDE SPRAY 50MCG C/120 DOSES GSK,OUTRO FARMA
CERV ITAIPAVA PILSEN 0.0  ALC LT 350ML,CERVEJA
MAIONESE TRAD HELLMANNS SQUEEZE 335G,MAIONESE
BEB LACTEA POLPA FEST FRU PAULISTA 540G,IOGURTE
ESC DENT SORRISO TRIPLA ACAO L3P2,ESCOVA DE DENTES
STANGLIT 30MG C/30 COMPRIMIDOS LIBBS,OUTRO FARMA
DESOD AUTO GRAND PRIX GEL CITRUS 70G,DESODORANTE
CORUS 50MG C/ 30 CP ACHE,OUTRO FARMA
CICAPLAST BAUME B5 40ML LA ROCHE,CREME CORPORAL
BUCHA VEGETAL PED RAFAINI C1,ESPONJA DE BANHO
DAFORIN 20MG C/60 COMPRIMIDOS PSICO SIGM,OUTRO FARMA
FIO DENTAL COLGATE 50M,FIO DENTAL
SORV PASSAS AO RUM SORVETERIA KIBON 1.5L,SORVETE
FAR LACTEA TRAD NESTLE SC 210G,FORMULA LACTEA
SAB LIQ CRYSAL AMENDOAS 400ML,SABONETE
G DIPIRONA SODICA 500MG C/10 COMP MEDLEY,OUTRO FARMA
INDAPEN SR 1.5MG C/30 CP TORRENT,OUTRO FARMA
TRILAX C/12 COMPRIMIDOS SANDOZ,OUTRO FARMA
ARADOIS 25MG C/30 COMPRIMIDOS BIOLAB,OUTRO FARMA
G CL FEXOFENADINA 120MG C/10 COMP RANBAX,OUTRO FARMA
COZAAR 50MG C/30 COMPRIMIDOS SUPERA,OUTRO FARMA
LITOCIT 10MG C/60 COMPRIMIDOS APSEN,OUTRO FARMA
IMOVANE 7.5MG C/20 COMPR. PSICO SANOFI,OUTRO FARMA
RETEMIC 5MG C/60 COMPRIMIDOS APSEN,OUTRO FARMA
COMBIRON FOLICO C/45 COMPRIMIDOS ACHE,OUTRO FARMA
VICK PASTILHA MENTOL C/05 PROCTER,OUTRO FARMA
BI-PROFENID 150MG C/ 10 COMPRIMIDOS SANO,OUTRO FARMA
SYNTHROID 88MCG C/30 COMPRIMIDOS ABBOTT,OUTRO FARMA
BLEPHAGEL GEL 40G GENON,OUTRO FARMA
DEPAKENE 250MG XAROPE C/100ML PSICO ABBO,OUTRO FARMA
SALONPAS AEROSOL 80ML HISAMITSU,OUTRO FARMA
ENERGIL C 1G C/10 COMPRIMIDOS SIGMA PHAR,OUTRO FARMA
OTO-XILODASE GOTAS C/08ML APSEN,OUTRO FARMA
VITERGAN ZINCO PL C/30 COMPRIMIDOS MARJA,OUTRO FARMA
RETEMIC 5MG C/30 COMPRIMIDOS APSEN,OUTRO FARMA
